,location,date,CanSino,Johnson&Johnson,Moderna,Oxford/AstraZeneca,Pfizer/BioNTech,Sinopharm/Beijing,Sinovac,Sputnik V
2507,Ireland,2021-03-26,,4.0,30471.0,173322.0,635161.0,,,
2508,Ireland,2021-04-02,,,43123.0,208210.0,726981.0,,,
2509,Ireland,2021-04-09,,5.0,51478.0,239548.0,817672.0,,,
2510,Ireland,2021-04-16,,8.0,56273.0,247969.0,957734.0,,,
2511,Ireland,2021-04-23,,8.0,69567.0,305578.0,1082379.0,,,
2512,Ireland,2021-04-30,,8.0,83636.0,389014.0,1198813.0,,,
2513,Ireland,2021-05-07,,270.0,93329.0,515291.0,1314516.0,,,
2514,Ireland,2021-05-14,,1053.0,119279.0,594691.0,1533145.0,,,
2515,Ireland,2021-05-21,,40135.0,158554.0,609407.0,1768981.0,,,
2516,Ireland,2021-05-28,,57509.0,194369.0,659740.0,1971570.0,,,
2517,Ireland,2021-06-04,,70571.0,233554.0,696767.0,2155351.0,,,
2518,Ireland,2021-06-11,,71838.0,273397.0,714411.0,2388561.0,,,
2519,Ireland,2021-06-18,,73786.0,316575.0,808087.0,2611586.0,,,
2520,Ireland,2021-06-25,,78101.0,355894.0,917724.0,2830860.0,,,
2521,Ireland,2021-07-02,,81823.0,401756.0,1022068.0,3041036.0,,,
2522,Ireland,2021-07-09,,116347.0,435022.0,1126998.0,3255632.0,,,
2523,Ireland,2021-07-16,,165198.0,471832.0,1179378.0,3489774.0,,,
2524,Ireland,2021-07-23,,201450.0,498775.0,1183560.0,3750468.0,,,
2525,Ireland,2021-07-30,,217879.0,513735.0,1186203.0,3983738.0,,,
2526,Ireland,2021-08-06,,223924.0,533085.0,1187445.0,4152287.0,,,
2527,Ireland,2021-08-13,,227808.0,548673.0,1187803.0,4312313.0,,,
2528,Ireland,2021-08-20,,230870.0,556439.0,1188482.0,4454466.0,,,
2529,Ireland,2021-08-27,,232753.0,561866.0,1189037.0,4545384.0,,,
2530,Ireland,2021-09-03,,233660.0,565921.0,1189133.0,4601102.0,,,
2531,Ireland,2021-09-10,,234328.0,567387.0,1189235.0,4633971.0,,,
2532,Ireland,2021-09-17,,234829.0,567837.0,1189291.0,4662189.0,,,
2533,Ireland,2021-09-24,,235247.0,568382.0,1189320.0,4684322.0,,,
2534,Ireland,2021-09-28,,235428.0,568404.0,1189321.0,4692710.0,,,
2535,Italy,2020-12-27,,,,,7329.0,,,
2536,Italy,2020-12-28,,,2.0,,8823.0,,,
2537,Italy,2020-12-29,,,4.0,,9909.0,,,
2538,Italy,2020-12-30,,,9.0,,14737.0,,,
2539,Italy,2020-12-31,,,,,40526.0,,,
2540,Italy,2021-01-01,,,12.0,,51744.0,,,
2541,Italy,2021-01-02,,,17.0,,90587.0,,,
2542,Italy,2021-01-03,,,26.0,,126132.0,,,
2543,Italy,2021-01-04,,6.0,32.0,,195953.0,,,
2544,Italy,2021-01-05,,7.0,33.0,,276611.0,,,
2545,Italy,2021-01-06,,,37.0,,342258.0,,,
2546,Italy,2021-01-07,,9.0,40.0,,435348.0,,,
2547,Italy,2021-01-08,,,77.0,,531964.0,,,
2548,Italy,2021-01-09,,,113.0,,619735.0,,,
2549,Italy,2021-01-10,,,,,680541.0,,,
2550,Italy,2021-01-11,,,216.0,,762528.0,,,
2551,Italy,2021-01-12,,,305.0,,845515.0,,,
2552,Italy,2021-01-13,,,396.0,,940825.0,,,
2553,Italy,2021-01-14,,,578.0,,1035313.0,,,
2554,Italy,2021-01-15,,,1723.0,,1124859.0,,,
2555,Italy,2021-01-16,,,2702.0,,1189513.0,,,
2556,Italy,2021-01-17,,,2998.0,,1226604.0,,,
2557,Italy,2021-01-18,,,4231.0,2.0,1269779.0,,,
2558,Italy,2021-01-19,,,6560.0,,1300791.0,,,
2559,Italy,2021-01-20,,,10052.0,,1328513.0,,,
2560,Italy,2021-01-21,,,12974.0,,1361792.0,,,
2561,Italy,2021-01-22,,,14859.0,6.0,1386954.0,,,
2562,Italy,2021-01-23,,,15905.0,,1425153.0,,,
2563,Italy,2021-01-24,,,16694.0,,1458323.0,,,
2564,Italy,2021-01-25,,,17366.0,,1527079.0,,,
2565,Italy,2021-01-26,,,18105.0,,1607026.0,,,
2566,Italy,2021-01-27,,,18814.0,,1677313.0,,,
2567,Italy,2021-01-28,,,19654.0,,1770359.0,,,
2568,Italy,2021-01-29,,,20635.0,,1868053.0,,,
2569,Italy,2021-01-30,,,21118.0,7.0,1958097.0,,,
2570,Italy,2021-01-31,,,21329.0,8.0,2017708.0,,,
2571,Italy,2021-02-01,,,21886.0,9.0,2103081.0,,,
2572,Italy,2021-02-02,,10.0,23024.0,35.0,2190250.0,,,
2573,Italy,2021-02-03,,,24428.0,36.0,2288841.0,,,
2574,Italy,2021-02-04,,11.0,26088.0,38.0,2395700.0,,,
2575,Italy,2021-02-05,,,29326.0,40.0,2500029.0,,,
2576,Italy,2021-02-06,,,31424.0,,2575817.0,,,
2577,Italy,2021-02-07,,,32339.0,45.0,2617193.0,,,
2578,Italy,2021-02-08,,12.0,34981.0,46.0,2681492.0,,,
2579,Italy,2021-02-09,,,38400.0,62.0,2745114.0,,,
2580,Italy,2021-02-10,,,41328.0,65.0,2815324.0,,,
2581,Italy,2021-02-11,,,44658.0,2967.0,2884156.0,,,
2582,Italy,2021-02-12,,,48863.0,7724.0,2949513.0,,,
2583,Italy,2021-02-13,,,52799.0,13028.0,2993113.0,,,
2584,Italy,2021-02-14,,,54319.0,20185.0,3014437.0,,,
2585,Italy,2021-02-15,,,58584.0,27098.0,3066238.0,,,
2586,Italy,2021-02-16,,,65413.0,36425.0,3121445.0,,,
2587,Italy,2021-02-17,,,73221.0,49199.0,3181473.0,,,
2588,Italy,2021-02-18,,,80358.0,66717.0,3247195.0,,,
2589,Italy,2021-02-19,,,87498.0,86109.0,3313920.0,,,
2590,Italy,2021-02-20,,,93941.0,105476.0,3366663.0,,,
2591,Italy,2021-02-21,,,99436.0,116161.0,3401660.0,,,
2592,Italy,2021-02-22,,,105618.0,139612.0,3478018.0,,,
2593,Italy,2021-02-23,,,110994.0,164500.0,3554659.0,,,
2594,Italy,2021-02-24,,,117343.0,191937.0,3643300.0,,,
2595,Italy,2021-02-25,,,123603.0,223792.0,3734080.0,,,
2596,Italy,2021-02-26,,,129601.0,264095.0,3826613.0,,,
2597,Italy,2021-02-27,,,136689.0,308959.0,3901763.0,,,
2598,Italy,2021-02-28,,,139423.0,335707.0,3950802.0,,,
2599,Italy,2021-03-01,,,146490.0,376246.0,4039307.0,,,
2600,Italy,2021-03-02,,,154000.0,432799.0,4137753.0,,,
2601,Italy,2021-03-03,,,163951.0,491276.0,4257193.0,,,
2602,Italy,2021-03-04,,,174994.0,552654.0,4383427.0,,,
2603,Italy,2021-03-05,,,187271.0,619568.0,4511080.0,,,
2604,Italy,2021-03-06,,,200617.0,683589.0,4612167.0,,,
2605,Italy,2021-03-07,,,208809.0,720313.0,4670481.0,,,
2606,Italy,2021-03-08,,13.0,221173.0,780945.0,4779690.0,,,
2607,Italy,2021-03-09,,,233968.0,844598.0,4899244.0,,,
2608,Italy,2021-03-10,,,245153.0,911926.0,5037209.0,,,
2609,Italy,2021-03-11,,14.0,257643.0,984119.0,5177743.0,,,
2610,Italy,2021-03-12,,15.0,267836.0,1057386.0,5307245.0,,,
2611,Italy,2021-03-13,,,279220.0,1124682.0,5405994.0,,,
2612,Italy,2021-03-14,,,286215.0,1165580.0,5464298.0,,,
2613,Italy,2021-03-15,,18.0,297337.0,1216892.0,5577426.0,,,
2614,Italy,2021-03-16,,21.0,309352.0,1217087.0,5705912.0,,,
2615,Italy,2021-03-17,,22.0,321057.0,1217127.0,5860438.0,,,
2616,Italy,2021-03-18,,26.0,334142.0,1217225.0,6011399.0,,,
2617,Italy,2021-03-19,,30.0,345634.0,1235885.0,6157636.0,,,
2618,Italy,2021-03-20,,32.0,358104.0,1287239.0,6270116.0,,,
2619,Italy,2021-03-21,,,367709.0,1332048.0,6346329.0,,,
2620,Italy,2021-03-22,,,379768.0,1403295.0,6459668.0,,,
2621,Italy,2021-03-23,,34.0,393625.0,1484114.0,6592077.0,,,
2622,Italy,2021-03-24,,,409289.0,1562065.0,6756703.0,,,
2623,Italy,2021-03-25,,,427765.0,1645251.0,6926769.0,,,
2624,Italy,2021-03-26,,37.0,447214.0,1729287.0,7095760.0,,,
2625,Italy,2021-03-27,,39.0,476310.0,1797609.0,7239890.0,,,
2626,Italy,2021-03-28,,,493762.0,1853484.0,7330440.0,,,
2627,Italy,2021-03-29,,,518363.0,1927200.0,7476173.0,,,
2628,Italy,2021-03-30,,40.0,547579.0,2002463.0,7642233.0,,,
2629,Italy,2021-03-31,,55.0,571090.0,2074985.0,7853372.0,,,
2630,Italy,2021-04-01,,56.0,596328.0,2131164.0,8060415.0,,,
2631,Italy,2021-04-02,,,626910.0,2198075.0,8246298.0,,,
2632,Italy,2021-04-03,,57.0,663383.0,2245573.0,8393069.0,,,
2633,Italy,2021-04-04,,,675364.0,2283956.0,8438954.0,,,
2634,Italy,2021-04-05,,61.0,695593.0,2343228.0,8530611.0,,,
2635,Italy,2021-04-06,,91.0,736396.0,2428851.0,8690749.0,,,
2636,Italy,2021-04-07,,,766558.0,2512085.0,8911758.0,,,
2637,Italy,2021-04-08,,,801009.0,2570303.0,9158870.0,,,
2638,Italy,2021-04-09,,102.0,836897.0,2623526.0,9405888.0,,,
2639,Italy,2021-04-10,,,878076.0,2684599.0,9625485.0,,,
2640,Italy,2021-04-11,,105.0,896060.0,2722084.0,9772452.0,,,
2641,Italy,2021-04-12,,106.0,920854.0,2800948.0,9936771.0,,,
2642,Italy,2021-04-13,,108.0,949050.0,2896837.0,10102818.0,,,
2643,Italy,2021-04-14,,110.0,976255.0,2997959.0,10296537.0,,,
2644,Italy,2021-04-15,,,1001389.0,3088909.0,10533217.0,,,
2645,Italy,2021-04-16,,,1023002.0,3196669.0,10784998.0,,,
2646,Italy,2021-04-17,,,1045459.0,3305586.0,11014400.0,,,
2647,Italy,2021-04-18,,111.0,1058993.0,3378621.0,11170573.0,,,
2648,Italy,2021-04-19,,113.0,1076238.0,3475177.0,11368444.0,,,
2649,Italy,2021-04-20,,,1100293.0,3572451.0,11581641.0,,,
2650,Italy,2021-04-21,,116.0,1130575.0,3674665.0,11823229.0,,,
2651,Italy,2021-04-22,,407.0,1163682.0,3766381.0,12098465.0,,,
2652,Italy,2021-04-23,,952.0,1196627.0,3862858.0,12374767.0,,,
2653,Italy,2021-04-24,,3988.0,1239463.0,3956713.0,12623027.0,,,
2654,Italy,2021-04-25,,12739.0,1272199.0,4032619.0,12773953.0,,,
2655,Italy,2021-04-26,,22096.0,1311391.0,4097371.0,13005921.0,,,
2656,Italy,2021-04-27,,31919.0,1365009.0,4165305.0,13248996.0,,,
2657,Italy,2021-04-28,,40864.0,1419699.0,4242515.0,13517996.0,,,
2658,Italy,2021-04-29,,50987.0,1474731.0,4331587.0,13894945.0,,,
2659,Italy,2021-04-30,,65604.0,1523450.0,4417960.0,14275043.0,,,
2660,Italy,2021-05-01,,83447.0,1566139.0,4485906.0,14580808.0,,,
2661,Italy,2021-05-02,,95032.0,1597152.0,4550522.0,14844449.0,,,
2662,Italy,2021-05-03,,106900.0,1637789.0,4642760.0,15113380.0,,,
2663,Italy,2021-05-04,,119023.0,1698666.0,4759571.0,15376847.0,,,
2664,Italy,2021-05-05,,133349.0,1754101.0,4884899.0,15668489.0,,,
2665,Italy,2021-05-06,,146359.0,1802668.0,4996770.0,16016936.0,,,
2666,Italy,2021-05-07,,158885.0,1855981.0,5102291.0,16391553.0,,,
2667,Italy,2021-05-08,,176085.0,1916885.0,5206487.0,16723806.0,,,
2668,Italy,2021-05-09,,185118.0,1949983.0,5297810.0,16974620.0,,,
2669,Italy,2021-05-10,,193220.0,1992273.0,5406737.0,17257470.0,,,
2670,Italy,2021-05-11,,203278.0,2058382.0,5510055.0,17536427.0,,,
2671,Italy,2021-05-12,,212217.0,2120750.0,5611257.0,17849529.0,,,
2672,Italy,2021-05-13,,220459.0,2169607.0,5704039.0,18229814.0,,,
2673,Italy,2021-05-14,,228611.0,2220025.0,5801741.0,18629353.0,,,
2674,Italy,2021-05-15,,246561.0,2275385.0,5898148.0,19005165.0,,,
2675,Italy,2021-05-16,,262804.0,2310821.0,5977461.0,19284629.0,,,
2676,Italy,2021-05-17,,280799.0,2356603.0,6058380.0,19607889.0,,,
2677,Italy,2021-05-18,,298978.0,2409968.0,6156006.0,19908947.0,,,
2678,Italy,2021-05-19,,317418.0,2465530.0,6257613.0,20221383.0,,,
2679,Italy,2021-05-20,,337474.0,2506207.0,6347704.0,20625235.0,,,
2680,Italy,2021-05-21,,356129.0,2551447.0,6443211.0,21038359.0,,,
2681,Italy,2021-05-22,,394482.0,2617928.0,6529670.0,21370409.0,,,
2682,Italy,2021-05-23,,430462.0,2673254.0,6590192.0,21626646.0,,,
2683,Italy,2021-05-24,,462972.0,2743162.0,6671084.0,21908396.0,,,
2684,Italy,2021-05-25,,492372.0,2841624.0,6773111.0,22158700.0,,,
2685,Italy,2021-05-26,,523450.0,2949929.0,6879921.0,22440706.0,,,
2686,Italy,2021-05-27,,545535.0,3027086.0,6980079.0,22832371.0,,,
2687,Italy,2021-05-28,,566038.0,3090342.0,7078915.0,23245210.0,,,
2688,Italy,2021-05-29,,585104.0,3147708.0,7154814.0,23618151.0,,,
2689,Italy,2021-05-30,,604002.0,3187997.0,7205370.0,23911042.0,,,
2690,Italy,2021-05-31,,660537.0,3275190.0,7281396.0,24171655.0,,,
2691,Italy,2021-06-01,,727745.0,3357861.0,7348058.0,24424231.0,,,
2692,Italy,2021-06-02,,765661.0,3405134.0,7386007.0,24713536.0,,,
2693,Italy,2021-06-03,,803579.0,3458039.0,7450755.0,25155981.0,,,
2694,Italy,2021-06-04,,851503.0,3516454.0,7513653.0,25619992.0,,,
2695,Italy,2021-06-05,,908786.0,3560563.0,7579288.0,26071976.0,,,
2696,Italy,2021-06-06,,957873.0,3590995.0,7647077.0,26437328.0,,,
2697,Italy,2021-06-07,,995222.0,3637366.0,7722774.0,26849558.0,,,
2698,Italy,2021-06-08,,1036182.0,3698727.0,7803525.0,27249247.0,,,
2699,Italy,2021-06-09,,1074642.0,3766300.0,7889852.0,27651690.0,,,
2700,Italy,2021-06-10,,1107566.0,3809389.0,7965192.0,28134711.0,,,
2701,Italy,2021-06-11,,1131556.0,3848782.0,8029120.0,28630825.0,,,
2702,Italy,2021-06-12,,1146760.0,3894410.0,8056163.0,29109897.0,,,
2703,Italy,2021-06-13,,1152496.0,3943980.0,8073654.0,29472855.0,,,
2704,Italy,2021-06-14,,1159357.0,3999314.0,8105451.0,29912821.0,,,
2705,Italy,2021-06-15,,1166470.0,4076711.0,8143011.0,30327671.0,,,
2706,Italy,2021-06-16,,1174498.0,4164108.0,8187786.0,30745677.0,,,
2707,Italy,2021-06-17,,1182434.0,4233434.0,8230516.0,31230908.0,,,
2708,Italy,2021-06-18,,1188385.0,4289883.0,8272564.0,31736318.0,,,
2709,Italy,2021-06-19,,1192889.0,4345445.0,8307701.0,32200491.0,,,
2710,Italy,2021-06-20,,1195448.0,4393062.0,8337979.0,32557878.0,,,
2711,Italy,2021-06-21,,1200317.0,4453530.0,8390063.0,32999423.0,,,
2712,Italy,2021-06-22,,1205512.0,4538750.0,8441602.0,33429435.0,,,
2713,Italy,2021-06-23,,1211179.0,4625667.0,8495619.0,33851580.0,,,
2714,Italy,2021-06-24,,1216652.0,4677490.0,8540682.0,34361155.0,,,
2715,Italy,2021-06-25,,1221708.0,4727487.0,8600399.0,34864168.0,,,
2716,Italy,2021-06-26,,1225296.0,4782805.0,8652726.0,35308332.0,,,
2717,Italy,2021-06-27,,1228572.0,4830606.0,8694909.0,35646905.0,,,
2718,Italy,2021-06-28,,1232590.0,4890280.0,8762775.0,36075070.0,,,
2719,Italy,2021-06-29,,1236261.0,4965894.0,8857838.0,36464232.0,,,
2720,Italy,2021-06-30,,1241053.0,5035409.0,8962849.0,36858566.0,,,
2721,Italy,2021-07-01,,1246121.0,5086528.0,9047509.0,37287024.0,,,
2722,Italy,2021-07-02,,1250309.0,5138417.0,9133506.0,37700639.0,,,
2723,Italy,2021-07-03,,1253012.0,5191498.0,9215904.0,38089694.0,,,
2724,Italy,2021-07-04,,1255450.0,5231758.0,9280671.0,38396789.0,,,
2725,Italy,2021-07-05,,1259671.0,5314707.0,9368432.0,38762450.0,,,
2726,Italy,2021-07-06,,1263707.0,5388788.0,9460816.0,39130524.0,,,
2727,Italy,2021-07-07,,1266978.0,5459459.0,9568538.0,39497365.0,,,
2728,Italy,2021-07-08,,1270244.0,5508626.0,9666166.0,39932989.0,,,
2729,Italy,2021-07-09,,1273221.0,5560583.0,9770915.0,40372178.0,,,
2730,Italy,2021-07-10,,1275142.0,5603702.0,9871818.0,40795368.0,,,
2731,Italy,2021-07-11,,1276968.0,5635232.0,9934375.0,41110745.0,,,
2732,Italy,2021-07-12,,1280354.0,5694106.0,10037556.0,41512430.0,,,
2733,Italy,2021-07-13,,1283401.0,5766010.0,10129042.0,41917722.0,,,
2734,Italy,2021-07-14,,1287345.0,5847208.0,10226385.0,42302706.0,,,
2735,Italy,2021-07-15,,1291368.0,5913799.0,10318765.0,42754181.0,,,
2736,Italy,2021-07-16,,1294880.0,5974750.0,10410755.0,43194130.0,,,
2737,Italy,2021-07-17,,1297211.0,6034648.0,10493631.0,43587152.0,,,
2738,Italy,2021-07-18,,1298695.0,6089801.0,10561336.0,43907725.0,,,
2739,Italy,2021-07-19,,1301882.0,6153984.0,10654791.0,44321478.0,,,
2740,Italy,2021-07-20,,1305373.0,6228953.0,10752897.0,44712498.0,,,
2741,Italy,2021-07-21,,1310529.0,6316525.0,10861483.0,45095436.0,,,
2742,Italy,2021-07-22,,1315090.0,6390886.0,10971607.0,45511047.0,,,
2743,Italy,2021-07-23,,1319628.0,6462887.0,11080392.0,45913302.0,,,
2744,Italy,2021-07-24,,1324059.0,6534429.0,11166220.0,46246500.0,,,
2745,Italy,2021-07-25,,1326774.0,6583561.0,11223774.0,46500196.0,,,
2746,Italy,2021-07-26,,1332014.0,6660152.0,11310059.0,46897050.0,,,
2747,Italy,2021-07-27,,1338105.0,6742394.0,11389767.0,47302381.0,,,
2748,Italy,2021-07-28,,1344874.0,6846138.0,11469032.0,47651719.0,,,
2749,Italy,2021-07-29,,1350641.0,6950285.0,11537819.0,48012683.0,,,
2750,Italy,2021-07-30,,1356462.0,7054624.0,11595541.0,48360269.0,,,
2751,Italy,2021-07-31,,1360641.0,7142558.0,11642882.0,48653123.0,,,
2752,Italy,2021-08-01,,1362990.0,7212625.0,11678416.0,48840755.0,,,
2753,Italy,2021-08-02,,1367315.0,7300667.0,11725256.0,49178944.0,,,
2754,Italy,2021-08-03,,1371261.0,7386754.0,11761441.0,49521112.0,,,
2755,Italy,2021-08-04,,1374869.0,7481223.0,11800662.0,49861266.0,,,
2756,Italy,2021-08-05,,1378336.0,7567514.0,11833354.0,50200425.0,,,
2757,Italy,2021-08-06,,1382356.0,7650904.0,11866455.0,50518812.0,,,
2758,Italy,2021-08-07,,1385204.0,7719836.0,11893052.0,50765211.0,,,
2759,Italy,2021-08-08,,1386758.0,7778370.0,11909934.0,50947581.0,,,
2760,Italy,2021-08-09,,1390235.0,7864657.0,11931556.0,51243275.0,,,
2761,Italy,2021-08-10,,1393793.0,7949559.0,11951507.0,51511935.0,,,
2762,Italy,2021-08-11,,1397817.0,8025742.0,11970330.0,51771146.0,,,
2763,Italy,2021-08-12,,1401406.0,8088230.0,11985249.0,52028544.0,,,
2764,Italy,2021-08-13,,1404202.0,8138872.0,11996285.0,52260260.0,,,
2765,Italy,2021-08-14,,1405224.0,8170017.0,12001589.0,52351138.0,,,
2766,Italy,2021-08-15,,1405740.0,8180821.0,12003929.0,52390176.0,,,
2767,Italy,2021-08-16,,1407714.0,8227444.0,12014187.0,52565932.0,,,
2768,Italy,2021-08-17,,1410930.0,8281459.0,12029247.0,52744256.0,,,
2769,Italy,2021-08-18,,1414330.0,8334816.0,12041762.0,52933899.0,,,
2770,Italy,2021-08-19,,1417493.0,8389016.0,12054261.0,53105898.0,,,
2771,Italy,2021-08-20,,1419502.0,8445253.0,12064352.0,53267783.0,,,
2772,Italy,2021-08-21,,1420923.0,8488472.0,12072473.0,53370981.0,,,
2773,Italy,2021-08-22,,1422486.0,8517788.0,12079208.0,53446272.0,,,
2774,Italy,2021-08-23,,1426123.0,8595988.0,12090481.0,53663183.0,,,
2775,Italy,2021-08-24,,1428800.0,8661994.0,12097133.0,53868206.0,,,
2776,Italy,2021-08-25,,1431770.0,8729074.0,12102716.0,54086879.0,,,
2777,Italy,2021-08-26,,1434514.0,8790252.0,12107821.0,54299177.0,,,
2778,Italy,2021-08-27,,1436750.0,8862725.0,12112000.0,54510092.0,,,
2779,Italy,2021-08-28,,1438196.0,8923935.0,12114072.0,54671973.0,,,
2780,Italy,2021-08-29,,1439070.0,8960714.0,12115521.0,54793307.0,,,
2781,Italy,2021-08-30,,1441424.0,9044478.0,12118628.0,55053740.0,,,
2782,Italy,2021-08-31,,1443680.0,9124049.0,12121545.0,55292403.0,,,
2783,Italy,2021-09-01,,1445519.0,9212359.0,12124614.0,55512348.0,,,
2784,Italy,2021-09-02,,1447934.0,9292669.0,12126626.0,55725268.0,,,
2785,Italy,2021-09-03,,1449608.0,9372258.0,12128469.0,55937341.0,,,
2786,Italy,2021-09-04,,1450701.0,9436534.0,12129722.0,56090798.0,,,
2787,Italy,2021-09-05,,1451309.0,9485469.0,12130295.0,56183338.0,,,
2788,Italy,2021-09-06,,1452697.0,9570940.0,12131431.0,56384311.0,,,
2789,Italy,2021-09-07,,1453953.0,9658830.0,12132542.0,56575722.0,,,
2790,Italy,2021-09-08,,1455504.0,9741018.0,12133889.0,56761520.0,,,
2791,Italy,2021-09-09,,1456930.0,9820048.0,12134856.0,56957439.0,,,
2792,Italy,2021-09-10,,1457951.0,9893219.0,12135701.0,57155191.0,,,
2793,Italy,2021-09-11,,1458843.0,9938349.0,12136308.0,57313222.0,,,
2794,Italy,2021-09-12,,1459297.0,9964089.0,12136643.0,57418324.0,,,
2795,Italy,2021-09-13,,1460072.0,10019659.0,12137527.0,57616821.0,,,
2796,Italy,2021-09-14,,1460925.0,10074129.0,12138274.0,57799018.0,,,
2797,Italy,2021-09-15,,1461786.0,10120077.0,12139011.0,57973995.0,,,
2798,Italy,2021-09-16,,1462776.0,10163483.0,12139664.0,58144000.0,,,
2799,Italy,2021-09-17,,1463539.0,10208852.0,12140280.0,58314444.0,,,
2800,Italy,2021-09-18,,1464501.0,10247780.0,12140770.0,58480244.0,,,
2801,Italy,2021-09-19,,1465026.0,10267156.0,12141000.0,58590408.0,,,
2802,Italy,2021-09-20,,1465917.0,10316963.0,12141891.0,58803316.0,,,
2803,Italy,2021-09-21,,1467021.0,10364597.0,12142559.0,59007808.0,,,
2804,Italy,2021-09-22,,1467923.0,10407307.0,12143157.0,59212918.0,,,
2805,Italy,2021-09-23,,1469029.0,10444901.0,12143716.0,59400866.0,,,
2806,Italy,2021-09-24,,1470052.0,10485182.0,12144495.0,59591226.0,,,
2807,Italy,2021-09-25,,1471098.0,10519231.0,12145023.0,59758276.0,,,
2808,Italy,2021-09-26,,1471802.0,10536183.0,12145309.0,59860960.0,,,
2809,Italy,2021-09-27,,1472830.0,10572461.0,12145898.0,60041479.0,,,
2810,Italy,2021-09-28,,1473653.0,10606226.0,12146515.0,60203838.0,,,
2811,Italy,2021-09-29,,1474298.0,10640645.0,12147160.0,60359302.0,,,
2812,Italy,2021-09-30,,1475388.0,10677136.0,12147954.0,60502447.0,,,
2813,Japan,2021-02-17,,,,,125.0,,,
2814,Japan,2021-02-18,,,,,611.0,,,
2815,Japan,2021-02-19,,,,,5039.0,,,
2816,Japan,2021-02-22,,,,,11934.0,,,
2817,Japan,2021-02-24,,,,,17888.0,,,
2818,Japan,2021-02-25,,,,,21896.0,,,
2819,Japan,2021-02-26,,,,,28530.0,,,
2820,Japan,2021-03-01,,,,,31785.0,,,
2821,Japan,2021-03-02,,,,,34772.0,,,
2822,Japan,2021-03-03,,,,,37303.0,,,
2823,Japan,2021-03-04,,,,,39174.0,,,
2824,Japan,2021-03-05,,,,,46469.0,,,
2825,Japan,2021-03-08,,,,,70796.0,,,
2826,Japan,2021-03-09,,,,,107558.0,,,
2827,Japan,2021-03-10,,,,,148950.0,,,
2828,Japan,2021-03-11,,,,,181184.0,,,
2829,Japan,2021-03-12,,,,,230542.0,,,
2830,Japan,2021-03-15,,,,,290275.0,,,
2831,Japan,2021-03-16,,,,,359191.0,,,
2832,Japan,2021-03-17,,,,,437485.0,,,
2833,Japan,2021-03-18,,,,,508702.0,,,
2834,Japan,2021-03-19,,,,,578835.0,,,
2835,Japan,2021-03-22,,,,,652698.0,,,
2836,Japan,2021-03-23,,,,,699126.0,,,
2837,Japan,2021-03-24,,,,,741180.0,,,
2838,Japan,2021-03-25,,,,,775122.0,,,
2839,Japan,2021-03-26,,,,,822869.0,,,
2840,Japan,2021-03-29,,,,,890662.0,,,
2841,Japan,2021-03-30,,,,,949731.0,,,
2842,Japan,2021-03-31,,,,,1002739.0,,,
2843,Japan,2021-04-01,,,,,1050112.0,,,
2844,Japan,2021-04-02,,,,,1096698.0,,,
2845,Japan,2021-04-05,,,,,1196884.0,,,
2846,Japan,2021-04-06,,,,,1288566.0,,,
2847,Japan,2021-04-07,,,,,1393108.0,,,
2848,Japan,2021-04-08,,,,,1487606.0,,,
2849,Japan,2021-04-09,,,,,1592517.0,,,
2850,Japan,2021-04-12,,,,,1694191.0,,,
2851,Japan,2021-04-13,,,,,1752419.0,,,
2852,Japan,2021-04-14,,,,,1808495.0,,,
2853,Japan,2021-04-15,,,,,1870352.0,,,
2854,Japan,2021-04-16,,,,,1951691.0,,,
2855,Japan,2021-04-17,,,,,1960253.0,,,
2856,Japan,2021-04-18,,,,,1968952.0,,,
2857,Japan,2021-04-19,,,,,2124028.0,,,
2858,Japan,2021-04-20,,,,,2305110.0,,,
2859,Japan,2021-04-21,,,,,2523714.0,,,
2860,Japan,2021-04-22,,,,,2738010.0,,,
2861,Japan,2021-04-23,,,,,2977156.0,,,
2862,Japan,2021-04-24,,,,,3017983.0,,,
2863,Japan,2021-04-25,,,,,3043542.0,,,
2864,Japan,2021-04-26,,,,,3372956.0,,,
2865,Japan,2021-04-27,,,,,3662687.0,,,
2866,Japan,2021-04-28,,,,,3995987.0,,,
2867,Japan,2021-04-29,,,,,4017511.0,,,
2868,Japan,2021-04-30,,,,,4365615.0,,,
2869,Japan,2021-05-01,,,,,4409136.0,,,
2870,Japan,2021-05-02,,,,,4434292.0,,,
2871,Japan,2021-05-03,,,,,4442528.0,,,
2872,Japan,2021-05-04,,,,,4451668.0,,,
2873,Japan,2021-05-05,,,,,4462316.0,,,
2874,Japan,2021-05-06,,,,,4848177.0,,,
2875,Japan,2021-05-07,,,,,5044329.0,,,
2876,Japan,2021-05-08,,,,,5112955.0,,,
2877,Japan,2021-05-09,,,,,5194727.0,,,
2878,Japan,2021-05-10,,,,,5548009.0,,,
2879,Japan,2021-05-11,,,,,5885055.0,,,
2880,Japan,2021-05-12,,,,,6273284.0,,,
2881,Japan,2021-05-13,,,,,6695597.0,,,
2882,Japan,2021-05-14,,,,,7116487.0,,,
2883,Japan,2021-05-15,,,,,7287316.0,,,
2884,Japan,2021-05-16,,,,,7495054.0,,,
2885,Japan,2021-05-17,,,,,8102078.0,,,
2886,Japan,2021-05-18,,,,,8664931.0,,,
2887,Japan,2021-05-19,,,,,9303184.0,,,
2888,Japan,2021-05-20,,,,,9835661.0,,,
